timestamp,smoke,flame,co,voc,temp,humid
1491600,69,1,433,399,19.14,49.34
1491700,69,3,432,399,19.15,49.34
1491800,66,1,433,398,19.15,49.38
1491900,68,1,433,398,19.15,49.33
1492000,68,2,434,399,19.14,49.36
1492100,68,1,433,399,19.15,49.32
1492200,68,0,433,399,19.16,49.34
1492300,67,1,433,399,19.16,49.33
1492400,68,1,434,399,19.14,49.35
1492500,68,0,434,399,19.15,49.38
1492600,69,2,433,399,19.15,49.37
1492700,68,1,434,399,19.15,49.37
1492800,68,0,433,399,19.14,49.37
1492900,68,1,434,399,19.15,49.34
1493000,68,1,435,399,19.16,49.35
1493100,68,0,435,399,19.16,49.40
1493200,68,0,436,399,19.16,49.38
1493300,67,1,437,399,19.16,49.39
1493400,68,1,436,399,19.15,49.36
1493500,66,0,436,399,19.15,49.37
1493600,68,1,436,399,19.16,49.41
1493700,66,1,435,398,19.17,49.41
1493800,67,2,435,399,19.16,49.39
1493900,69,1,435,399,19.15,49.40
1494000,67,0,434,400,19.16,49.40
1494100,67,2,433,399,19.15,49.39
1494200,69,1,433,399,19.14,49.38
1494300,67,1,432,399,19.16,49.39
1494400,68,0,432,400,19.16,49.38
1494500,66,0,433,399,19.16,49.40
1494600,69,0,433,399,19.14,49.37
1494700,68,0,433,399,19.14,49.39
1494800,68,2,433,399,19.15,49.39
1494900,68,0,433,399,19.15,49.37
1495000,68,1,433,399,19.15,49.37
1495100,68,0,433,399,19.16,49.39
1495200,69,1,432,399,19.17,49.39
1495300,68,0,432,399,19.17,49.38
1495400,68,2,432,399,19.16,49.39
1495500,67,0,432,399,19.15,49.39
1495600,67,0,431,399,19.15,49.36
1495700,67,1,431,398,19.15,49.37
1495800,69,0,431,399,19.15,49.38
1495900,69,1,430,399,19.14,49.37
1496000,69,2,429,399,19.17,49.36
1496100,69,1,430,399,19.15,49.38
1496200,68,0,432,399,19.16,49.37
1496300,68,1,430,399,19.15,49.37
1496400,68,2,431,399,19.16,49.35
1496500,68,0,430,400,19.17,49.38
1496600,69,0,431,399,19.16,49.35
1496700,67,1,430,399,19.15,49.35
1496800,67,0,429,399,19.16,49.34
1496900,69,0,430,399,19.15,49.35
1497000,69,2,429,399,19.16,49.38
1497100,67,1,428,399,19.15,49.35
1497200,67,1,428,399,19.15,49.36
1497300,68,0,427,400,19.17,49.35
1497400,68,1,427,399,19.15,49.36
1497500,68,0,427,399,19.15,49.34
1497600,68,1,427,400,19.16,49.36
1497700,67,1,428,399,19.16,49.35
1497800,68,0,428,400,19.16,49.39
1497900,67,1,428,399,19.15,49.37
1498000,69,0,428,399,19.17,49.37
1498100,66,0,427,399,19.15,49.36
1498200,69,1,428,399,19.15,49.37
1498300,68,4,427,399,19.14,49.37
1498400,69,0,427,400,19.16,49.36
1498500,68,0,428,400,19.16,49.35
1498600,66,1,427,399,19.15,49.39
1498700,67,0,428,400,19.15,49.34
1498800,68,2,428,399,19.16,49.36
1498900,68,0,426,399,19.15,49.36
1499000,68,1,426,399,19.15,49.37
1499100,69,1,426,399,19.16,49.35
1499200,67,0,427,399,19.16,49.37
1499300,68,0,426,399,19.15,49.37
1499400,68,0,425,399,19.16,49.36
1499500,67,1,425,399,19.16,49.35
1499600,68,0,425,399,19.15,49.37
1499700,68,1,424,399,19.15,49.33
1499800,68,1,424,400,19.16,49.34
1499900,68,0,426,400,19.16,49.33
1500000,69,2,426,399,19.17,49.35
1500100,69,1,426,399,19.16,49.35
1500200,66,1,426,399,19.16,49.34
1500300,66,1,427,399,19.15,49.35
1500400,66,1,425,399,19.15,49.34
1500500,69,1,427,400,19.14,49.31
1500600,68,0,425,400,19.15,49.35
1500700,67,0,427,400,19.15,49.34
1500800,66,2,427,400,19.15,49.34
1500900,66,1,427,400,19.15,49.33
1501000,66,2,428,399,19.14,49.37
1501100,68,1,427,400,19.15,49.36
1501200,67,2,428,399,19.15,49.35
1501300,67,0,427,399,19.16,49.36
1501400,68,0,428,399,19.15,49.32
1501500,69,1,427,400,19.14,49.33
1501600,68,1,427,399,19.15,49.33
