timestamp,smoke,flame,co,voc,temp,humid
1369400,70,0,443,404,19.16,49.86
1369500,70,0,443,404,19.15,49.85
1369600,69,0,444,404,19.16,49.87
1369700,66,1,445,404,19.15,49.86
1369800,72,0,444,404,19.15,49.83
1369900,67,1,444,404,19.17,49.84
1370000,68,0,443,404,19.17,49.84
1370100,68,1,443,404,19.18,49.88
1370200,67,1,443,404,19.16,49.87
1370300,68,1,441,404,19.15,49.86
1370400,68,1,440,404,19.17,49.85
1370500,68,0,441,404,19.16,49.85
1370600,70,2,439,404,19.17,49.84
1370700,70,1,438,404,19.17,49.87
1370800,69,1,439,404,19.17,49.88
1370900,69,1,440,404,19.16,49.83
1371000,70,1,439,404,19.18,49.87
1371100,67,0,440,403,19.16,49.84
1371200,72,1,439,404,19.16,49.85
1371300,68,1,439,403,19.15,49.87
1371400,70,0,439,403,19.16,49.85
1371500,69,1,439,404,19.16,49.87
1371600,67,0,440,404,19.18,49.88
1371700,70,0,439,404,19.16,49.85
1371800,70,0,438,404,19.16,49.87
1371900,70,1,437,404,19.17,49.86
1372000,69,1,435,404,19.16,49.85
1372100,69,0,435,404,19.16,49.86
1372200,70,1,435,404,19.16,49.87
1372300,70,0,435,404,19.18,49.88
1372400,67,0,436,403,19.16,49.87
1372500,68,1,436,403,19.17,49.87
1372600,69,0,437,404,19.15,49.90
1372700,68,1,434,404,19.16,49.86
1372800,70,0,432,404,19.18,49.87
1372900,70,1,431,404,19.16,49.88
1373000,69,0,432,403,19.17,49.91
1373100,70,2,433,404,19.17,49.92
1373200,67,1,433,403,19.17,49.91
1373300,68,2,433,403,19.16,49.93
1373400,68,1,432,403,19.17,49.92
1373500,68,2,435,404,19.17,49.95
1373600,69,2,431,403,19.16,49.95
1373700,69,1,431,404,19.16,49.93
1373800,70,1,433,403,19.15,49.90
1373900,70,0,433,403,19.16,49.94
1374000,69,1,431,403,19.17,49.92
1374100,68,0,430,403,19.15,49.93
1374200,67,1,430,403,19.16,49.96
1374300,69,4,429,403,19.16,49.93
1374400,69,0,428,404,19.16,49.92
1374500,69,0,429,403,19.15,49.95
1374600,69,1,427,403,19.16,49.97
1374700,68,7,430,403,19.16,49.96
1374800,67,0,429,403,19.15,49.94
1374900,69,0,430,403,19.16,49.93
1375000,69,1,429,403,19.17,49.96
1375100,68,3,431,404,19.15,49.96
1375200,70,0,431,403,19.16,49.94
1375300,69,1,431,403,19.17,49.97
1375400,69,0,430,403,19.18,49.93
1375500,70,0,431,403,19.17,49.95
1375600,68,1,431,403,19.18,49.94
1375700,69,1,430,403,19.18,49.93
1375800,69,1,431,404,19.15,49.95
1375900,69,1,431,403,19.17,49.97
1376000,69,1,430,403,19.15,49.95
1376100,69,2,429,403,19.14,49.98
1376200,69,2,431,402,19.16,49.92
1376300,67,0,432,403,19.16,49.93
1376400,69,0,431,403,19.16,49.92
1376500,69,2,431,403,19.16,49.91
1376600,69,2,433,403,19.16,49.92
1376700,65,15,433,403,19.15,49.90
1376800,68,1,433,403,19.15,49.90
1376900,69,1,434,404,19.16,49.91
1377000,69,0,434,403,19.15,49.89
1377100,69,0,434,403,19.15,49.89
1377200,70,1,434,403,19.15,49.89
1377300,70,3,434,403,19.15,49.86
1377400,68,1,435,403,19.15,49.84
1377500,70,0,435,403,19.15,49.84
1377600,67,1,436,403,19.15,49.84
1377700,69,2,436,403,19.15,49.84
1377800,68,1,437,403,19.14,49.80
1377900,70,1,438,401,19.15,49.85
1378000,69,2,439,403,19.16,49.83
1378100,69,1,438,403,19.15,49.84
1378200,69,1,438,403,19.16,49.88
1378300,67,0,437,403,19.15,49.85
1378400,68,2,438,403,19.15,49.86
1378500,68,2,437,403,19.14,49.87
1378600,68,1,437,404,19.15,49.90
1378700,68,0,438,403,19.16,49.90
1378800,67,7,436,403,19.15,49.91
1378900,67,1,437,404,19.15,49.90
1379000,69,0,438,403,19.16,49.91
1379100,68,1,439,403,19.14,49.96
1379200,68,0,441,403,19.16,49.95
1379300,70,1,440,403,19.14,49.94
