timestamp,smoke,voc,co,flame,temp,hum
1735780,112,990,223,26,33.83,37.38
1735880,103,981,224,29,34.49,38.01
1735980,109,977,229,22,33.66,37.14
1736080,117,979,235,21,34.47,37.17
1736180,108,974,225,20,35.2,37.99
1736280,111,970,217,20,35.83,37.52
1736380,110,977,225,20,36.37,37.7
1736480,106,980,220,20,36.91,36.77
1736580,104,979,216,25,36.57,36.7
1736680,112,980,207,35,36.04,36.06
1736780,104,984,204,39,35.98,35.27
1736880,106,978,207,42,35.46,34.79
1736980,109,970,215,39,35.53,34.3
1737080,100,969,206,47,34.96,33.93
1737180,100,970,202,43,35.31,33.77
1737280,102,971,204,45,34.81,34.02
1737380,100,968,212,39,35.53,33.09
1737480,106,972,212,47,36.26,33.83
1737580,106,974,219,46,36.19,33
1737680,110,972,225,40,36.03,33.81
1737780,107,976,218,47,35.55,34.53
1737880,100,973,213,43,36.07,34.61
1737980,101,963,212,41,35.88,35.16
1738080,100,954,213,47,36.06,35.81
1738180,100,950,203,53,36.01,35.15
1738280,100,946,195,55,35.29,34.76
1738380,100,946,195,48,35.26,34.49
1738480,105,939,189,40,35.33,34.92
1738580,102,932,181,41,35.09,34.11
1738680,110,924,176,46,35.19,34.85
1738780,113,929,169,40,34.66,35.31
1738880,119,937,179,46,34.54,34.88
1738980,128,935,181,54,35.19,34.43
1739080,134,932,182,54,34.8,34.61
1739180,142,929,183,56,35.67,33.71
1739280,142,922,189,65,35.17,32.77
1739380,148,926,195,68,35.26,32.97
1739480,149,930,203,73,35.83,33.07
1739580,149,928,194,75,35.25,33.36
1739680,142,926,186,71,35.14,33.88
1739780,147,927,183,78,34.14,33.16
1739880,143,925,181,80,34.36,33.7
1739980,143,927,184,79,33.87,33.77
1740080,142,932,176,76,33.55,34.05
1740180,149,926,178,70,33.97,33.55
1740280,152,920,186,75,34.18,33.53
1740380,152,919,182,70,34,34.29
1740480,161,909,177,65,34.48,34.78
1740580,170,902,182,72,34.28,34.07
1740680,173,909,175,70,34.84,34.72
1740780,165,909,182,77,34.65,34.4
1740880,156,902,172,80,34.53,35.21
1740980,150,903,173,75,33.62,34.67
1741080,159,900,163,67,33.53,34.07
1741180,165,900,173,68,33.61,33.59
1741280,161,900,170,67,34.57,33.38
1741380,159,910,165,66,33.85,34.33
1741480,157,919,174,76,34.37,33.56
1741580,164,920,176,75,34.54,33.53
1741680,160,917,179,72,34.66,33.74
1741780,154,926,182,71,35.44,34.71
1741880,155,927,174,67,35.75,35.48
1741980,158,921,183,74,35.83,35.54
1742080,164,923,186,73,35.17,34.72
1742180,164,913,181,79,35.69,35.04
1742280,167,910,183,78,36.29,35.74
1742380,167,901,176,70,36.19,35.86
1742480,170,900,171,73,36.54,36.49
1742580,167,900,175,80,37.37,36.75
1742680,158,907,170,75,36.61,36.43
1742780,161,902,170,71,36.27,35.94
1742880,167,901,173,73,37.03,34.99
1742980,170,900,176,67,36.95,35.77
1743080,174,900,177,70,36.02,35.99
1743180,170,900,178,79,36.84,36.04
1743280,171,900,181,71,36.03,36.82
1743380,171,900,183,63,36.22,36.83
1743480,173,900,182,69,35.98,37.4
1743580,180,903,190,63,35.82,38.14
1743680,170,900,200,64,35.48,37.82
1743780,178,905,206,61,36.37,37.21
1743880,180,900,204,71,37.3,37.68
1743980,173,909,205,63,36.73,38.07
1744080,174,901,199,63,36.07,38.5
1744180,178,900,203,55,35.11,37.8
1744280,187,903,193,46,34.39,37.58
1744380,182,906,190,46,33.55,37.44
1744480,182,901,192,40,34.08,38.11
1744580,189,903,193,48,34.25,38.02
1744680,185,907,198,49,35.2,38.18
1744780,179,916,203,40,34.66,37.72
1744880,171,920,205,31,34.53,37.97
1744980,163,919,206,29,34.77,37.28
1745080,164,919,211,30,33.96,36.67
1745180,160,919,221,22,34.94,36.82
1745280,153,912,214,21,34.49,36.47
1745380,144,921,218,30,35.09,36.47
1745480,135,920,211,34,34.18,37.08
1745580,133,926,203,27,34.91,37.68
1745680,141,925,211,31,34.46,38.29
