timestamp,smoke,voc,co,flame,temp,hum
1735780,117,970,230,60,37.95,41.34
1735880,115,966,229,65,38.83,42
1735980,121,959,225,61,38.35,42.91
1736080,122,949,227,70,38.85,43.3
1736180,130,942,236,66,37.91,42.64
1736280,131,935,241,69,38.08,43.41
1736380,130,940,250,61,39.03,42.45
1736480,134,944,250,57,39.36,42
1736580,144,950,250,65,40,41.09
1736680,141,958,249,66,39.01,41.45
1736780,142,962,249,65,38.83,41.57
1736880,144,955,250,61,39.4,42.18
1736980,137,957,248,55,38.43,41.68
1737080,131,964,244,51,38.78,42.42
1737180,124,954,239,49,39.75,41.75
1737280,132,945,229,41,39.47,41.02
1737380,130,950,223,42,38.98,40.22
1737480,133,959,232,50,39.31,39.75
1737580,127,967,228,46,38.96,39.96
1737680,132,971,237,41,38.16,40.81
1737780,123,976,247,33,37.3,40.97
1737880,125,982,243,29,36.44,40.37
1737980,121,987,240,25,35.86,40.29
1738080,128,995,248,31,35.2,39.73
1738180,126,998,246,35,35.88,38.78
1738280,135,1000,250,27,36.36,38.18
1738380,139,990,250,22,36.99,37.58
1738480,136,997,249,32,36.27,37.66
1738580,138,992,246,31,36.18,38.46
1738680,144,996,248,38,36.52,37.67
1738780,153,993,245,34,36.64,38.05
1738880,145,984,239,26,37.16,38.99
1738980,147,981,229,33,36.21,38.6
1739080,155,990,220,36,35.95,39.54
1739180,146,990,225,46,36.49,40.23
1739280,138,996,232,55,37.48,40.94
1739380,140,996,225,58,38.31,41.11
1739480,140,1000,224,50,38.85,40.28
1739580,143,993,215,55,37.91,41.03
1739680,140,988,208,52,38.02,41.35
1739780,145,991,208,58,37.2,41.58
1739880,148,988,202,58,37.78,41.46
1739980,154,991,193,54,37.94,41.85
1740080,150,999,190,61,37.55,42.47
1740180,144,997,200,69,37.88,42.89
1740280,143,1000,192,74,38.02,42.19
1740380,141,992,196,77,38.54,42.27
1740480,136,991,189,72,38.23,41.27
1740580,128,981,186,72,38.76,41.74
1740680,132,971,183,80,39.15,42.33
1740780,129,969,192,80,40,42.32
1740880,128,976,183,72,40,42.25
1740980,134,972,189,80,40,41.46
1741080,133,981,195,80,40,40.77
1741180,127,984,191,78,40,40.44
1741280,133,988,183,80,40,40.9
1741380,137,985,177,80,39.37,40.45
1741480,144,975,179,80,38.6,40.08
1741580,149,967,171,80,38.82,39.1
1741680,157,964,175,74,37.88,38.62
1741780,161,974,170,78,36.94,38.88
1741880,165,979,163,80,37.76,39.79
1741980,158,981,164,80,37.93,39.75
1742080,162,983,160,74,38.23,39.52
1742180,169,992,168,69,37.67,39.56
1742280,161,1000,171,75,37.41,38.79
1742380,165,994,172,67,37.47,38.97
1742480,168,1000,182,59,37.27,38.76
1742580,176,995,189,68,38.21,38.28
1742680,180,996,181,59,38.49,37.39
1742780,176,998,175,59,38.23,38.21
1742880,173,997,182,62,38.64,37.69
1742980,173,997,182,60,38.96,38.26
1743080,169,997,178,68,38.23,38.32
1743180,164,996,174,74,39.13,37.7
1743280,173,1000,182,74,38.82,38.28
1743380,179,994,178,73,38.16,38.27
1743480,178,1000,171,68,37.31,37.41
1743580,186,992,169,72,38.06,36.89
1743680,180,999,178,77,38.37,36.85
1743780,183,1000,188,80,37.89,37.15
1743880,176,1000,183,80,38.68,36.86
1743980,183,1000,175,77,38.14,36.04
1744080,190,999,184,68,38.7,36.6
1744180,194,995,183,73,38.07,37.41
1744280,188,999,185,70,38.03,38.28
1744380,187,1000,180,73,38.73,38.6
1744480,197,998,172,63,38.9,39.19
1744580,203,991,168,71,37.96,39.95
1744680,202,994,167,67,38.9,40.66
1744780,192,1000,168,63,38.79,41.56
1744880,188,1000,171,57,38.77,40.78
1744980,186,1000,178,59,38.92,40.71
1745080,187,998,186,58,39.65,40.14
1745180,195,991,186,50,38.79,39.14
1745280,186,999,194,43,37.81,39.85
1745380,190,1000,200,46,37.98,39.99
1745480,188,1000,206,51,38.08,40.34
1745580,184,992,212,54,38.14,40.92
1745680,178,988,202,53,37.23,41.04
