timestamp,smoke,voc,co,flame,temp,hum
1124266,208,902,45,159,25.61,48.77
1124366,190,908,46,148,25.62,47.57
1124466,183,907,40,165,25.78,47.66
1124566,169,902,37,151,26.14,46.47
1124666,164,897,35,133,26.25,46.74
1124766,172,903,31,117,26.33,47
1124866,175,904,32,125,26.41,47.17
1124966,163,907,29,132,26.62,46.2
1125066,158,896,27,119,26.78,45.45
1125166,173,904,31,121,27.13,44.83
1125266,181,909,35,153,27.42,44.47
1125366,194,905,32,150,27.77,44.23
1125466,203,892,29,131,27.93,43.54
1125566,197,898,27,141,27.89,42.9
1125666,180,900,32,138,28.07,43.52
1125766,168,897,35,167,28.4,43.71
1125866,161,892,36,184,28.48,43.44
1125966,149,891,36,170,28.41,43.9
1126066,163,893,36,193,28.34,44.2
1126166,151,900,34,171,28.35,43.53
1126266,145,885,36,149,28.54,43.01
1126366,153,892,39,144,28.69,42.94
1126466,167,895,37,159,28.53,43.17
1126566,176,902,34,178,28.68,43.75
1126666,166,890,29,192,28.9,44.19
1126766,161,885,29,170,29.04,44.39
1126866,169,887,29,134,29.05,44.89
1126966,163,884,25,149,28.95,44.36
1127066,153,887,31,175,29.03,44.6
1127166,171,884,29,191,28.88,44.24
1127266,172,886,33,158,28.85,43.64
1127366,178,893,30,145,28.74,42.92
1127466,189,887,27,171,28.58,43.08
1127566,194,889,31,170,28.61,42.46
1127666,179,883,32,171,28.74,42.45
1127766,188,876,36,174,28.72,42.78
1127866,176,885,39,185,29,42.78
1127966,187,876,35,174,29.08,43.41
1128066,198,874,37,141,29.04,44.05
1128166,192,877,37,139,29.01,43.53
1128266,185,874,37,118,28.84,43.01
1128366,190,870,38,132,29.04,43.31
1128466,187,863,37,111,29.25,42.67
1128566,194,859,39,151,29.09,42.16
1128666,190,872,37,144,29.24,41.91
1128766,190,870,38,126,29.18,42.13
1128866,174,867,36,135,29.09,42.01
1128966,177,870,35,144,28.9,41.41
1129066,163,864,37,127,28.95,41.21
1129166,170,862,32,140,29.05,41.24
1129266,165,862,36,120,28.97,41.74
1129366,170,858,34,142,28.84,42.14
1129466,165,861,33,160,28.85,42.75
1129566,152,858,37,144,28.81,43.22
1129666,163,860,33,126,28.89,43.53
1129766,178,861,35,121,28.72,43
1129866,183,873,30,118,28.74,42.97
1129966,190,878,34,141,28.99,42.31
1130066,196,888,32,114,29.06,43.01
1130166,196,889,36,110,28.93,43.05
1130266,203,876,31,146,28.93,43.67
1130366,205,884,36,136,29.11,43.49
1130466,210,886,36,121,28.97,43.69
1130566,207,874,33,120,29.25,43
1130666,203,872,34,123,29.5,42.94
1130766,204,862,30,135,29.44,42.66
1130866,196,866,33,125,29.33,42.22
1130966,185,870,37,135,29.5,41.76
1131066,175,872,37,157,29.46,41.4
1131166,163,873,39,141,29.44,42.21
1131266,156,881,37,117,29.61,42.24
1131366,164,883,40,138,29.82,42.53
1131466,180,887,34,116,29.99,42.66
1131566,173,877,34,149,30.09,42.85
1131666,172,878,30,141,30.29,43.19
1131766,181,881,32,159,30.23,42.66
1131866,181,889,28,170,30.12,41.95
1131966,170,876,26,184,30.18,41.55
1132066,158,878,26,170,30.23,41.67
1132166,152,875,26,136,30.33,41.94
1132266,156,882,26,143,30.5,42.66
1132366,150,882,24,160,30.57,42.57
1132466,152,874,26,150,30.78,43.13
1132566,170,876,29,143,30.99,43.22
1132666,168,869,29,164,30.73,43.66
1132766,170,872,29,181,30.47,43.8
1132866,160,883,26,166,30.66,43.5
1132966,178,885,28,136,30.44,43.27
1133066,171,888,30,161,30.33,43.17
1133166,181,893,33,135,30.56,43.26
1133266,186,886,34,154,30.75,43.85
1133366,179,884,32,138,30.6,43.37
1133466,185,893,29,120,30.48,43.97
1133566,185,895,28,148,30.53,43.11
1133666,173,901,33,125,30.67,42.7
1133766,175,902,37,117,30.69,42.96
1133866,166,897,32,134,30.49,43.3
1133966,169,901,31,149,30.68,42.8
1134066,168,901,28,174,30.89,43.02
