timestamp,smoke,voc,co,flame,temp,hum
1229677,161,911,23,109,30.05,39.62
1229777,158,905,21,144,29.85,39.91
1229877,153,891,23,151,29.98,40.34
1229977,162,881,23,159,29.92,40.25
1230077,156,882,23,132,30.03,40.9
1230177,174,875,27,149,30.08,41.62
1230277,172,873,24,131,29.9,40.98
1230377,187,865,25,135,30.12,40.92
1230477,188,867,28,143,30.23,40.42
1230577,194,863,32,175,30.24,40.01
1230677,190,857,33,143,30.01,40.61
1230777,188,868,35,116,30.04,40.11
1230877,188,878,38,119,29.94,39.76
1230977,199,881,38,147,29.88,40.42
1231077,186,884,37,150,29.92,40.82
1231177,182,874,38,123,29.78,41.18
1231277,194,883,35,157,29.58,41.25
1231377,200,872,36,132,29.82,40.69
1231477,192,881,33,144,29.96,40.56
1231577,190,887,29,168,30.09,40.08
1231677,187,896,30,153,30.16,39.86
1231777,189,899,34,164,30.13,39.87
1231877,195,902,30,146,30.27,40.72
1231977,184,895,33,140,30.15,41.44
1232077,184,902,29,146,30.16,41.62
1232177,170,909,29,158,30.31,42.04
1232277,171,909,27,175,30.5,41.66
1232377,168,901,29,162,30.55,41.65
1232477,180,901,27,170,30.74,41.43
1232577,176,907,29,167,30.86,40.92
1232677,172,906,28,147,30.88,40.76
1232777,182,911,25,162,30.82,41.56
1232877,170,902,28,185,30.62,41.22
1232977,174,891,27,201,30.69,41
1233077,186,899,32,209,30.52,40.96
1233177,171,890,35,184,30.39,41.84
1233277,171,890,30,178,30.31,41.84
1233377,161,879,26,151,30.51,41.71
1233477,173,876,28,141,30.57,41.6
1233577,163,865,27,138,30.46,41.71
1233677,162,875,27,146,30.46,41.43
1233777,155,882,27,129,30.38,41.77
1233877,152,876,27,153,30.14,42.28
1233977,143,883,33,160,30.37,42.24
1234077,153,876,36,153,30.18,42.47
1234177,172,877,38,139,30.16,41.87
1234277,170,869,32,142,30.4,42.12
1234377,166,861,29,117,30.45,42.71
1234477,181,859,29,145,30.49,42.1
1234577,184,851,32,160,30.31,42.07
1234677,191,850,29,186,30.42,41.63
1234777,191,853,26,156,30.47,41.47
1234877,190,848,26,171,30.36,40.86
1234977,179,854,31,155,30.37,41.62
1235077,187,848,34,169,30.54,41.78
1235177,184,849,36,148,30.57,42.33
1235277,168,847,32,120,30.59,42.31
1235377,155,857,29,111,30.71,42.29
1235477,149,864,32,135,30.65,42.26
1235577,158,876,30,124,30.55,42.08
1235677,172,872,30,162,30.61,42.04
1235777,180,879,31,155,30.53,41.75
1235877,170,870,28,173,30.48,41.71
1235977,165,880,25,141,30.39,41.35
1236077,160,877,24,139,30.42,41.91
1236177,167,869,24,114,30.47,42.17
1236277,174,879,24,122,30.24,42.12
1236377,162,885,29,128,30.12,42
1236477,165,874,26,136,29.89,42.38
1236577,160,865,31,116,29.91,41.75
1236677,161,878,33,120,29.93,42.29
1236777,152,871,36,157,29.87,42.38
1236877,162,875,34,136,29.78,42.48
1236977,158,884,33,122,29.88,42.35
1237077,162,887,30,136,29.7,41.69
1237177,153,876,34,148,29.6,41.5
1237277,148,868,35,160,29.37,42.19
1237377,159,871,38,185,29.34,42.66
1237477,148,880,37,148,29.17,42.41
1237577,139,870,40,132,29.42,42.1
1237677,136,865,34,167,29.23,41.99
1237777,158,861,31,182,29.49,41.62
1237877,164,864,33,186,29.7,41.14
1237977,171,861,30,197,29.8,41.19
1238077,181,869,29,201,29.9,41.74
1238177,181,881,28,214,30.04,42.13
1238277,166,876,32,218,30.12,41.57
1238377,155,886,28,225,30.12,41.9
1238477,149,895,26,201,29.87,42.38
1238577,154,893,27,212,29.64,42.33
1238677,152,883,25,212,29.56,41.81
1238777,162,887,27,193,29.78,41.92
1238877,167,896,26,153,29.93,42.37
1238977,168,901,30,138,29.82,42.3
1239077,169,907,29,121,30,41.82
1239177,180,893,33,146,30.15,41.32
1239277,191,881,36,133,30.07,41.31
1239377,188,883,33,109,30.17,41.19
1239477,183,870,37,99,30.14,41.83
