timestamp,smoke,flame,co,voc,temp,humid
1210500,68,0,433,409,19.10,50.36
1210600,69,0,434,409,19.09,50.33
1210700,68,1,435,409,19.10,50.31
1210800,69,1,436,409,19.09,50.32
1210900,69,2,436,409,19.09,50.35
1211000,70,1,436,409,19.08,50.36
1211100,68,0,437,409,19.10,50.34
1211200,69,2,437,409,19.08,50.36
1211300,70,0,437,408,19.09,50.35
1211400,69,2,437,409,19.09,50.34
1211500,71,1,438,408,19.09,50.31
1211600,71,2,438,409,19.09,50.33
1211700,69,3,438,409,19.09,50.34
1211800,69,0,438,409,19.09,50.34
1211900,69,0,439,409,19.09,50.34
1212000,69,1,439,409,19.08,50.33
1212100,69,1,439,409,19.10,50.30
1212200,68,0,439,409,19.10,50.33
1212300,70,1,440,408,19.10,50.33
1212400,71,1,441,406,19.09,50.32
1212500,70,3,441,409,19.08,50.33
1212600,69,2,442,409,19.10,50.32
1212700,68,0,441,408,19.09,50.36
1212800,70,2,441,409,19.09,50.30
1212900,68,1,441,410,19.10,50.35
1213000,69,1,442,409,19.09,50.33
1213100,70,1,441,409,19.10,50.32
1213200,70,1,443,409,19.09,50.33
1213300,69,0,445,409,19.10,50.35
1213400,70,1,446,408,19.09,50.27
1213500,69,0,446,409,19.09,50.31
1213600,70,1,446,409,19.10,50.32
1213700,70,2,446,409,19.07,50.30
1213800,70,1,445,409,19.11,50.29
1213900,70,0,447,409,19.08,50.29
1214000,69,0,445,409,19.09,50.32
1214100,68,0,446,409,19.11,50.29
1214200,69,0,445,409,19.11,50.33
1214300,70,1,445,409,19.10,50.32
1214400,70,0,446,409,19.09,50.29
1214500,70,0,447,409,19.09,50.34
1214600,68,0,447,409,19.08,50.28
1214700,68,0,448,409,19.08,50.29
1214800,70,1,450,409,19.08,50.32
1214900,71,1,451,409,19.09,50.29
1215000,71,1,450,409,19.09,50.28
1215100,70,1,450,409,19.09,50.27
1215200,68,0,448,409,19.09,50.30
1215300,70,2,449,409,19.10,50.29
1215400,70,1,447,409,19.08,50.29
1215500,68,1,445,409,19.08,50.34
1215600,70,1,446,409,19.09,50.29
1215700,69,1,446,409,19.09,50.26
1215800,69,1,446,408,19.10,50.28
1215900,70,1,445,409,19.10,50.28
1216000,69,0,445,409,19.09,50.30
1216100,70,0,445,409,19.10,50.28
1216200,68,0,445,409,19.08,50.24
1216300,70,2,445,408,19.09,50.29
1216400,70,0,444,409,19.09,50.31
1216500,70,1,444,409,19.10,50.28
1216600,67,0,444,408,19.09,50.31
1216700,71,1,443,409,19.07,50.29
1216800,71,0,442,409,19.07,50.28
1216900,70,0,442,408,19.09,50.29
1217000,70,2,442,409,19.09,50.26
1217100,70,1,441,409,19.08,50.26
1217200,69,1,442,409,19.08,50.30
1217300,70,0,441,408,19.08,50.28
1217400,69,1,441,409,19.09,50.28
1217500,69,0,441,409,19.09,50.23
1217600,71,1,443,409,19.09,50.25
1217700,70,0,438,409,19.08,50.24
1217800,70,1,437,409,19.09,50.24
1217900,70,1,436,409,19.09,50.26
1218000,71,0,437,409,19.09,50.27
1218100,70,1,437,409,19.09,50.25
1218200,70,0,437,408,19.08,50.23
1218300,68,1,437,408,19.08,50.26
1218400,67,0,437,409,19.09,50.26
1218500,70,0,437,409,19.08,50.24
1218600,70,0,433,409,19.07,50.25
1218700,70,0,437,409,19.09,50.23
1218800,70,1,436,409,19.09,50.24
1218900,70,0,435,409,19.09,50.25
1219000,72,0,435,409,19.10,50.23
1219100,70,1,434,409,19.10,50.23
1219200,70,1,434,409,19.08,50.22
1219300,70,1,433,409,19.09,50.21
1219400,68,0,433,410,19.09,50.24
1219500,72,0,434,408,19.08,50.24
1219600,69,0,434,409,19.09,50.19
1219700,70,1,436,409,19.08,50.22
1219800,71,0,436,409,19.08,50.19
1219900,69,0,436,408,19.09,50.19
1220000,68,1,437,409,19.09,50.22
1220100,69,0,437,409,19.08,50.20
1220200,69,0,437,409,19.08,50.19
1220300,69,9,437,409,19.10,50.18
1220400,70,0,437,409,19.10,50.19
