timestamp,smoke,flame,co,voc,temp,humid
1442700,68,2,428,397,19.18,49.29
1442800,68,0,427,397,19.18,49.30
1442900,68,2,426,397,19.19,49.28
1443000,67,0,425,397,19.18,49.27
1443100,67,1,425,397,19.17,49.30
1443200,67,0,425,397,19.18,49.31
1443300,67,0,425,398,19.18,49.31
1443400,68,2,426,397,19.18,49.33
1443500,68,2,426,397,19.17,49.27
1443600,67,0,426,397,19.18,49.31
1443700,68,1,427,397,19.17,49.29
1443800,68,1,427,397,19.17,49.28
1443900,69,2,426,397,19.17,49.26
1444000,68,1,425,397,19.17,49.25
1444100,67,0,426,398,19.17,49.27
1444200,67,2,426,397,19.16,49.24
1444300,68,1,425,397,19.17,49.28
1444400,67,1,425,397,19.18,49.25
1444500,65,1,424,397,19.18,49.24
1444600,66,0,423,397,19.18,49.25
1444700,66,1,423,397,19.16,49.26
1444800,67,1,423,397,19.17,49.28
1444900,68,1,423,397,19.17,49.26
1445000,65,0,424,397,19.18,49.26
1445100,68,8,424,397,19.18,49.28
1445200,68,0,425,396,19.19,49.26
1445300,67,0,425,397,19.20,49.25
1445400,66,0,425,397,19.18,49.26
1445500,67,1,425,397,19.19,49.26
1445600,68,0,426,397,19.18,49.26
1445700,68,1,426,397,19.19,49.29
1445800,68,2,426,397,19.17,49.29
1445900,66,1,426,397,19.17,49.27
1446000,69,0,426,397,19.18,49.29
1446100,67,3,424,397,19.17,49.30
1446200,68,1,426,396,19.18,49.29
1446300,67,1,426,397,19.18,49.31
1446400,68,1,426,397,19.19,49.32
1446500,67,0,427,397,19.20,49.32
1446600,67,0,427,397,19.20,49.33
1446700,66,0,427,397,19.17,49.36
1446800,68,1,426,397,19.18,49.34
1446900,67,0,427,397,19.18,49.38
1447000,67,0,427,396,19.18,49.36
1447100,66,0,428,397,19.20,49.35
1447200,68,3,429,397,19.18,49.35
1447300,68,0,429,397,19.18,49.37
1447400,68,1,429,398,19.18,49.38
1447500,68,1,430,397,19.19,49.40
1447600,66,1,429,397,19.18,49.35
1447700,67,0,429,397,19.18,49.37
1447800,68,0,431,397,19.18,49.41
1447900,66,0,432,397,19.19,49.39
1448000,69,0,430,397,19.19,49.40
1448100,68,0,428,397,19.18,49.39
1448200,68,0,429,397,19.19,49.43
1448300,67,2,431,397,19.18,49.42
1448400,69,1,433,397,19.17,49.38
1448500,68,0,433,397,19.17,49.45
1448600,69,0,433,397,19.17,49.46
1448700,67,0,434,397,19.17,49.41
1448800,67,0,432,397,19.17,49.45
1448900,66,1,432,397,19.17,49.45
1449000,65,7,432,397,19.18,49.45
1449100,65,0,432,397,19.17,49.46
1449200,68,1,431,397,19.18,49.46
1449300,67,0,432,397,19.18,49.44
1449400,68,0,432,397,19.17,49.46
1449500,67,0,432,397,19.19,49.45
1449600,67,1,433,397,19.19,49.43
1449700,68,0,433,397,19.19,49.45
1449800,68,0,432,397,19.18,49.44
1449900,68,0,433,397,19.19,49.46
1450000,68,2,433,397,19.17,49.44
1450100,68,0,435,397,19.19,49.46
1450200,68,2,436,397,19.19,49.44
1450300,67,1,436,398,19.18,49.44
1450400,67,0,435,397,19.20,49.46
1450500,67,0,434,397,19.19,49.48
1450600,68,1,434,397,19.19,49.45
1450700,67,0,434,398,19.18,49.50
1450800,68,1,434,397,19.18,49.47
1450900,68,1,434,397,19.19,49.48
1451000,67,0,433,397,19.18,49.47
1451100,68,1,432,397,19.19,49.50
1451200,67,0,431,397,19.20,49.45
1451300,68,0,431,398,19.17,49.48
1451400,66,1,432,397,19.18,49.47
1451500,68,1,431,397,19.18,49.47
1451600,67,1,431,397,19.18,49.52
1451700,67,0,432,397,19.19,49.48
1451800,66,1,431,398,19.18,49.48
1451900,68,1,432,397,19.18,49.50
1452000,67,0,433,397,19.19,49.51
1452100,68,1,432,398,19.19,49.47
1452200,69,1,432,398,19.18,49.52
1452300,68,0,432,398,19.18,49.51
1452400,68,0,432,398,19.18,49.52
1452500,69,0,431,397,19.18,49.50
1452600,69,1,431,397,19.18,49.46
1452700,68,0,430,398,19.18,49.47
