timestamp,smoke,flame,co,voc,temp,humid
1320500,70,0,441,405,19.14,49.19
1320600,69,0,442,405,19.13,49.20
1320700,71,0,441,405,19.15,49.17
1320800,68,2,441,406,19.14,49.17
1320900,70,1,441,405,19.14,49.14
1321000,69,0,441,405,19.13,49.17
1321100,69,4,440,405,19.14,49.17
1321200,69,1,441,405,19.14,49.14
1321300,68,1,440,405,19.14,49.12
1321400,69,0,440,405,19.14,49.12
1321500,69,0,440,405,19.13,49.15
1321600,67,1,439,405,19.12,49.15
1321700,69,1,438,405,19.13,49.12
1321800,68,1,438,405,19.13,49.15
1321900,67,2,438,405,19.13,49.15
1322000,68,1,437,405,19.15,49.12
1322100,69,0,439,405,19.14,49.10
1322200,67,1,438,405,19.13,49.13
1322300,68,2,438,405,19.14,49.14
1322400,70,0,438,405,19.13,49.13
1322500,70,0,438,405,19.14,49.08
1322600,67,1,437,405,19.13,49.09
1322700,70,0,435,406,19.13,49.08
1322800,70,1,434,406,19.13,49.07
1322900,70,0,434,403,19.14,49.07
1323000,69,2,433,405,19.13,49.07
1323100,68,1,435,405,19.12,49.09
1323200,70,0,435,406,19.13,49.08
1323300,69,1,434,407,19.13,49.06
1323400,67,1,435,405,19.14,49.02
1323500,69,0,435,406,19.13,49.04
1323600,69,1,435,405,19.12,49.04
1323700,69,0,435,405,19.14,48.96
1323800,69,0,435,407,19.15,48.99
1323900,69,1,435,405,19.12,49.01
1324000,68,0,435,405,19.11,48.98
1324100,70,1,435,405,19.14,48.96
1324200,70,0,435,405,19.13,48.96
1324300,69,2,433,405,19.12,48.94
1324400,70,1,432,405,19.13,48.94
1324500,67,1,432,405,19.12,48.98
1324600,69,0,432,406,19.12,48.94
1324700,69,1,432,405,19.13,48.96
1324800,69,1,432,405,19.13,48.89
1324900,69,0,433,405,19.13,48.95
1325000,68,1,434,405,19.12,48.96
1325100,69,0,434,406,19.12,48.94
1325200,70,1,434,405,19.13,48.94
1325300,68,2,434,405,19.12,48.96
1325400,68,0,435,405,19.13,48.99
1325500,70,2,435,406,19.13,48.94
1325600,69,0,435,405,19.12,48.98
1325700,69,1,435,405,19.14,49.02
1325800,69,0,435,405,19.13,49.01
1325900,69,1,436,405,19.12,49.04
1326000,69,0,436,406,19.13,49.04
1326100,69,1,435,405,19.14,49.08
1326200,69,2,435,406,19.12,49.07
1326300,70,1,435,405,19.13,49.09
1326400,70,0,436,405,19.13,49.13
1326500,68,1,436,406,19.13,49.14
1326600,69,1,437,405,19.13,49.12
1326700,69,0,436,405,19.13,49.17
1326800,69,7,437,405,19.13,49.16
1326900,68,1,436,405,19.13,49.18
1327000,69,2,438,405,19.12,49.23
1327100,68,0,438,405,19.13,49.21
1327200,69,0,438,405,19.12,49.26
1327300,69,1,438,405,19.12,49.25
1327400,67,1,438,405,19.13,49.29
1327500,68,1,438,405,19.13,49.28
1327600,69,0,438,405,19.12,49.32
1327700,69,0,439,405,19.13,49.29
1327800,71,0,440,405,19.14,49.28
1327900,68,1,440,405,19.12,49.31
1328000,70,0,441,405,19.13,49.27
1328100,70,1,442,405,19.14,49.28
1328200,70,0,441,405,19.13,49.28
1328300,70,2,443,405,19.12,49.27
1328400,67,1,442,405,19.14,49.27
1328500,69,2,441,405,19.14,49.28
1328600,69,2,441,405,19.13,49.29
1328700,70,1,442,405,19.14,49.26
1328800,70,1,442,405,19.14,49.24
1328900,70,1,442,405,19.14,49.22
1329000,70,1,441,405,19.14,49.25
1329100,70,1,442,405,19.14,49.24
1329200,67,0,442,405,19.13,49.22
1329300,70,1,442,405,19.13,49.20
1329400,68,1,442,405,19.14,49.19
1329500,68,1,442,405,19.13,49.15
1329600,70,1,441,405,19.13,49.16
1329700,69,1,443,405,19.13,49.14
1329800,70,0,444,405,19.13,49.12
1329900,70,1,445,405,19.14,49.10
1330000,70,0,445,405,19.13,49.08
1330100,69,1,444,405,19.14,49.06
1330200,67,0,444,405,19.13,49.10
1330300,70,1,444,405,19.14,49.06
1330400,67,0,443,405,19.14,49.03
1330500,69,1,443,405,19.13,49.03
