timestamp,smoke,flame,co,voc,temp,humid
1296000,67,0,434,407,19.10,48.60
1296100,69,0,434,407,19.12,48.64
1296200,67,1,435,407,19.12,48.65
1296300,69,0,433,407,19.12,48.70
1296400,70,1,434,407,19.11,48.70
1296500,69,1,435,406,19.11,48.71
1296600,68,0,436,407,19.11,48.70
1296700,70,0,434,407,19.11,48.77
1296800,70,0,434,407,19.11,48.78
1296900,71,1,434,407,19.11,48.81
1297000,69,0,434,407,19.11,48.86
1297100,70,1,432,407,19.11,48.86
1297200,70,0,430,407,19.10,48.84
1297300,69,0,430,407,19.12,48.94
1297400,69,1,431,406,19.12,48.92
1297500,70,0,431,407,19.11,48.93
1297600,69,2,432,406,19.12,48.97
1297700,69,1,433,407,19.13,48.96
1297800,70,0,434,407,19.11,48.99
1297900,68,1,434,407,19.11,49.01
1298000,70,0,435,406,19.11,49.04
1298100,68,0,435,407,19.11,49.03
1298200,68,1,435,407,19.11,49.04
1298300,70,0,435,407,19.11,49.05
1298400,69,2,435,407,19.12,49.09
1298500,70,0,435,406,19.12,49.10
1298600,69,1,436,407,19.13,49.11
1298700,70,0,435,407,19.11,49.12
1298800,70,0,436,407,19.11,49.10
1298900,70,0,436,407,19.12,49.14
1299000,70,0,436,407,19.11,49.16
1299100,68,0,438,407,19.11,49.18
1299200,69,0,438,407,19.12,49.18
1299300,70,1,439,406,19.13,49.20
1299400,68,1,439,407,19.12,49.19
1299500,70,0,439,411,19.11,49.22
1299600,70,0,439,407,19.12,49.23
1299700,70,0,439,407,19.13,49.22
1299800,70,0,439,407,19.11,49.30
1299900,70,3,440,407,19.10,49.32
1300000,70,1,443,407,19.11,49.33
1300100,70,1,443,407,19.11,49.35
1300200,69,2,444,407,19.11,49.33
1300300,70,0,443,407,19.12,49.36
1300400,67,1,444,407,19.13,49.38
1300500,70,1,444,407,19.13,49.39
1300600,69,1,442,407,19.11,49.41
1300700,70,0,448,406,19.12,49.38
1300800,70,0,442,407,19.12,49.43
1300900,68,1,439,407,19.11,49.40
1301000,70,2,438,406,19.11,49.43
1301100,70,0,439,407,19.13,49.46
1301200,70,0,443,407,19.13,49.46
1301300,70,0,448,407,19.12,49.46
1301400,70,0,452,407,19.12,49.45
1301500,70,1,450,407,19.12,49.48
1301600,69,2,447,406,19.11,49.45
1301700,69,1,444,407,19.13,49.46
1301800,69,1,443,407,19.12,49.50
1301900,69,2,442,407,19.12,49.51
1302000,70,1,442,407,19.13,49.50
1302100,70,1,442,406,19.12,49.51
1302200,68,0,443,406,19.12,49.54
1302300,71,0,443,406,19.12,49.51
1302400,69,1,443,407,19.11,49.50
1302500,69,1,444,407,19.11,49.53
1302600,69,0,449,407,19.10,49.54
1302700,68,2,454,407,19.11,49.51
1302800,70,0,446,406,19.11,49.56
1302900,70,2,435,406,19.11,49.53
1303000,70,0,433,407,19.11,49.52
1303100,70,1,435,406,19.11,49.53
1303200,70,1,435,406,19.11,49.52
1303300,70,1,436,407,19.11,49.49
1303400,68,1,436,407,19.10,49.48
1303500,68,1,438,406,19.10,49.48
1303600,71,0,439,407,19.12,49.47
1303700,70,0,439,407,19.11,49.43
1303800,68,2,439,407,19.11,49.40
1303900,67,0,439,407,19.11,49.38
1304000,69,2,438,406,19.12,49.39
1304100,69,1,436,407,19.13,49.39
1304200,69,6,436,407,19.13,49.36
1304300,69,0,433,407,19.11,49.34
1304400,69,1,434,406,19.12,49.37
1304500,69,1,435,406,19.12,49.35
1304600,68,0,435,406,19.13,49.36
1304700,69,1,436,406,19.12,49.32
1304800,70,0,436,406,19.13,49.29
1304900,70,1,435,406,19.12,49.28
1305000,68,0,436,406,19.11,49.28
1305100,70,0,436,406,19.12,49.24
1305200,68,1,435,406,19.12,49.20
1305300,70,0,434,407,19.11,49.16
1305400,71,1,434,405,19.11,49.15
1305500,69,1,433,406,19.11,49.17
1305600,70,1,429,406,19.12,49.12
1305700,70,2,429,406,19.11,49.13
1305800,69,0,431,406,19.12,49.11
1305900,70,0,432,406,19.13,49.09
1306000,68,0,432,406,19.13,49.06
